case,event,startTime,completeTime
585,A,2019/01/18 18:00:00.000,2019/01/18 18:00:00.000
584,G,2019/01/18 18:00:33.511,2019/01/18 18:00:33.511
585,B,2019/01/18 18:04:32.036,2019/01/18 18:04:32.036
584,I,2019/01/18 18:05:08.682,2019/01/18 18:05:08.682
585,C,2019/01/18 18:09:04.690,2019/01/18 18:09:04.690
584,J,2019/01/18 18:10:30.137,2019/01/18 18:10:30.137
585,A,2019/01/18 18:14:12.919,2019/01/18 18:14:12.919
584,L,2019/01/18 18:15:11.553,2019/01/18 18:15:11.553
585,B,2019/01/18 18:19:14.262,2019/01/18 18:19:14.262
586,A,2019/01/18 18:20:00.000,2019/01/18 18:20:00.000
584,M,2019/01/18 18:20:12.530,2019/01/18 18:20:12.530
585,C,2019/01/18 18:24:31.118,2019/01/18 18:24:31.118
586,D,2019/01/18 18:25:10.017,2019/01/18 18:25:10.017
584,O,2019/01/18 18:25:35.753,2019/01/18 18:25:35.753
585,A,2019/01/18 18:29:26.757,2019/01/18 18:29:26.757
586,F,2019/01/18 18:30:38.207,2019/01/18 18:30:38.207
585,D,2019/01/18 18:33:50.154,2019/01/18 18:33:50.154
586,E,2019/01/18 18:35:57.469,2019/01/18 18:35:57.469
585,F,2019/01/18 18:39:25.129,2019/01/18 18:39:25.129
587,A,2019/01/18 18:40:00.000,2019/01/18 18:40:00.000
586,G,2019/01/18 18:41:05.701,2019/01/18 18:41:05.701
585,E,2019/01/18 18:43:10.631,2019/01/18 18:43:10.631
586,I,2019/01/18 18:44:50.339,2019/01/18 18:44:50.339
587,D,2019/01/18 18:45:24.024,2019/01/18 18:45:24.024
585,G,2019/01/18 18:48:20.238,2019/01/18 18:48:20.238
586,J,2019/01/18 18:49:24.397,2019/01/18 18:49:24.397
587,F,2019/01/18 18:50:30.357,2019/01/18 18:50:30.357
585,H,2019/01/18 18:53:35.540,2019/01/18 18:53:35.540
586,L,2019/01/18 18:54:22.091,2019/01/18 18:54:22.091
587,E,2019/01/18 18:54:44.992,2019/01/18 18:54:44.992
587,G,2019/01/18 18:58:56.915,2019/01/18 18:58:56.915
586,M,2019/01/18 18:59:05.349,2019/01/18 18:59:05.349
588,A,2019/01/18 19:00:00.000,2019/01/18 19:00:00.000
587,I,2019/01/18 19:02:51.888,2019/01/18 19:02:51.888
586,N,2019/01/18 19:03:37.468,2019/01/18 19:03:37.468
588,B,2019/01/18 19:04:46.421,2019/01/18 19:04:46.421
587,J,2019/01/18 19:07:49.632,2019/01/18 19:07:49.632
588,C,2019/01/18 19:09:31.624,2019/01/18 19:09:31.624
587,L,2019/01/18 19:12:53.685,2019/01/18 19:12:53.685
588,A,2019/01/18 19:14:36.534,2019/01/18 19:14:36.534
587,M,2019/01/18 19:17:38.663,2019/01/18 19:17:38.663
588,B,2019/01/18 19:19:58.813,2019/01/18 19:19:58.813
589,A,2019/01/18 19:20:00.000,2019/01/18 19:20:00.000
587,N,2019/01/18 19:22:37.418,2019/01/18 19:22:37.418
588,C,2019/01/18 19:24:27.400,2019/01/18 19:24:27.400
589,D,2019/01/18 19:24:44.809,2019/01/18 19:24:44.809
588,A,2019/01/18 19:29:08.906,2019/01/18 19:29:08.906
589,F,2019/01/18 19:29:56.268,2019/01/18 19:29:56.268
588,B,2019/01/18 19:34:54.777,2019/01/18 19:34:54.777
589,E,2019/01/18 19:36:04.350,2019/01/18 19:36:04.350
590,A,2019/01/18 19:40:00.000,2019/01/18 19:40:00.000
588,C,2019/01/18 19:40:23.399,2019/01/18 19:40:23.399
589,G,2019/01/18 19:41:13.819,2019/01/18 19:41:13.819
588,A,2019/01/18 19:44:46.673,2019/01/18 19:44:46.673
590,D,2019/01/18 19:44:47.336,2019/01/18 19:44:47.336
589,I,2019/01/18 19:45:39.846,2019/01/18 19:45:39.846
588,B,2019/01/18 19:49:52.448,2019/01/18 19:49:52.448
590,F,2019/01/18 19:50:45.881,2019/01/18 19:50:45.881
589,J,2019/01/18 19:51:21.962,2019/01/18 19:51:21.962
588,C,2019/01/18 19:54:20.844,2019/01/18 19:54:20.844
589,K,2019/01/18 19:55:41.135,2019/01/18 19:55:41.135
590,E,2019/01/18 19:56:00.469,2019/01/18 19:56:00.469
588,A,2019/01/18 19:59:08.761,2019/01/18 19:59:08.761
591,A,2019/01/18 20:00:00.000,2019/01/18 20:00:00.000
589,M,2019/01/18 20:00:24.902,2019/01/18 20:00:24.902
590,G,2019/01/18 20:00:57.770,2019/01/18 20:00:57.770
588,B,2019/01/18 20:03:55.068,2019/01/18 20:03:55.068
589,N,2019/01/18 20:05:00.136,2019/01/18 20:05:00.136
591,D,2019/01/18 20:05:54.939,2019/01/18 20:05:54.939
590,H,2019/01/18 20:06:21.998,2019/01/18 20:06:21.998
588,C,2019/01/18 20:08:33.202,2019/01/18 20:08:33.202
591,F,2019/01/18 20:10:17.492,2019/01/18 20:10:17.492
588,A,2019/01/18 20:13:35.209,2019/01/18 20:13:35.209
591,E,2019/01/18 20:15:23.722,2019/01/18 20:15:23.722
588,D,2019/01/18 20:18:03.626,2019/01/18 20:18:03.626
592,A,2019/01/18 20:20:00.000,2019/01/18 20:20:00.000
591,G,2019/01/18 20:20:42.614,2019/01/18 20:20:42.614
588,F,2019/01/18 20:23:41.943,2019/01/18 20:23:41.943
591,I,2019/01/18 20:25:21.870,2019/01/18 20:25:21.870
592,D,2019/01/18 20:25:40.627,2019/01/18 20:25:40.627
588,E,2019/01/18 20:27:55.933,2019/01/18 20:27:55.933
592,F,2019/01/18 20:30:05.176,2019/01/18 20:30:05.176
591,J,2019/01/18 20:30:38.001,2019/01/18 20:30:38.001
588,G,2019/01/18 20:33:08.054,2019/01/18 20:33:08.054
592,E,2019/01/18 20:34:56.311,2019/01/18 20:34:56.311
591,K,2019/01/18 20:35:30.294,2019/01/18 20:35:30.294
588,H,2019/01/18 20:37:46.349,2019/01/18 20:37:46.349
592,G,2019/01/18 20:39:36.628,2019/01/18 20:39:36.628
593,A,2019/01/18 20:40:00.000,2019/01/18 20:40:00.000
591,M,2019/01/18 20:40:15.012,2019/01/18 20:40:15.012
591,N,2019/01/18 20:44:34.398,2019/01/18 20:44:34.398
592,I,2019/01/18 20:45:15.276,2019/01/18 20:45:15.276
593,D,2019/01/18 20:45:19.645,2019/01/18 20:45:19.645
592,J,2019/01/18 20:50:03.369,2019/01/18 20:50:03.369
593,F,2019/01/18 20:50:37.558,2019/01/18 20:50:37.558
593,E,2019/01/18 20:54:53.370,2019/01/18 20:54:53.370
592,K,2019/01/18 20:55:00.222,2019/01/18 20:55:00.222
593,G,2019/01/18 20:59:26.630,2019/01/18 20:59:26.630
594,A,2019/01/18 21:00:00.000,2019/01/18 21:00:00.000
592,M,2019/01/18 21:00:03.364,2019/01/18 21:00:03.364
593,I,2019/01/18 21:04:27.147,2019/01/18 21:04:27.147
592,O,2019/01/18 21:04:51.471,2019/01/18 21:04:51.471
594,B,2019/01/18 21:05:18.958,2019/01/18 21:05:18.958
594,C,2019/01/18 21:09:40.692,2019/01/18 21:09:40.692
593,J,2019/01/18 21:10:07.142,2019/01/18 21:10:07.142
593,L,2019/01/18 21:14:48.443,2019/01/18 21:14:48.443
594,A,2019/01/18 21:15:01.788,2019/01/18 21:15:01.788
595,A,2019/01/18 21:20:00.000,2019/01/18 21:20:00.000
593,M,2019/01/18 21:20:32.604,2019/01/18 21:20:32.604
594,D,2019/01/18 21:20:48.512,2019/01/18 21:20:48.512
595,B,2019/01/18 21:24:39.733,2019/01/18 21:24:39.733
593,O,2019/01/18 21:25:39.729,2019/01/18 21:25:39.729
594,F,2019/01/18 21:25:43.014,2019/01/18 21:25:43.014
595,C,2019/01/18 21:29:52.103,2019/01/18 21:29:52.103
594,E,2019/01/18 21:30:57.612,2019/01/18 21:30:57.612
595,A,2019/01/18 21:35:15.321,2019/01/18 21:35:15.321
594,G,2019/01/18 21:35:52.425,2019/01/18 21:35:52.425
596,A,2019/01/18 21:40:00.000,2019/01/18 21:40:00.000
595,B,2019/01/18 21:40:35.195,2019/01/18 21:40:35.195
594,I,2019/01/18 21:40:53.422,2019/01/18 21:40:53.422
596,B,2019/01/18 21:45:15.994,2019/01/18 21:45:15.994
595,C,2019/01/18 21:45:44.322,2019/01/18 21:45:44.322
594,J,2019/01/18 21:45:56.029,2019/01/18 21:45:56.029
596,C,2019/01/18 21:50:11.170,2019/01/18 21:50:11.170
595,A,2019/01/18 21:51:29.452,2019/01/18 21:51:29.452
594,L,2019/01/18 21:51:49.447,2019/01/18 21:51:49.447
596,A,2019/01/18 21:55:11.045,2019/01/18 21:55:11.045
594,M,2019/01/18 21:56:56.659,2019/01/18 21:56:56.659
595,D,2019/01/18 21:57:26.236,2019/01/18 21:57:26.236
597,A,2019/01/18 22:00:00.000,2019/01/18 22:00:00.000
596,D,2019/01/18 22:00:07.222,2019/01/18 22:00:07.222
594,O,2019/01/18 22:02:08.413,2019/01/18 22:02:08.413
595,F,2019/01/18 22:02:31.861,2019/01/18 22:02:31.861
596,F,2019/01/18 22:04:48.109,2019/01/18 22:04:48.109
597,B,2019/01/18 22:05:11.902,2019/01/18 22:05:11.902
595,E,2019/01/18 22:07:51.716,2019/01/18 22:07:51.716
597,C,2019/01/18 22:10:32.316,2019/01/18 22:10:32.316
596,E,2019/01/18 22:10:47.958,2019/01/18 22:10:47.958
595,G,2019/01/18 22:12:45.342,2019/01/18 22:12:45.342
597,A,2019/01/18 22:15:13.104,2019/01/18 22:15:13.104
596,G,2019/01/18 22:16:04.402,2019/01/18 22:16:04.402
595,H,2019/01/18 22:17:13.044,2019/01/18 22:17:13.044
597,D,2019/01/18 22:19:53.100,2019/01/18 22:19:53.100
598,A,2019/01/18 22:20:00.000,2019/01/18 22:20:00.000
596,I,2019/01/18 22:20:17.212,2019/01/18 22:20:17.212
597,F,2019/01/18 22:24:27.714,2019/01/18 22:24:27.714
596,J,2019/01/18 22:25:19.556,2019/01/18 22:25:19.556
598,D,2019/01/18 22:25:27.881,2019/01/18 22:25:27.881
597,E,2019/01/18 22:29:16.970,2019/01/18 22:29:16.970
598,F,2019/01/18 22:30:06.918,2019/01/18 22:30:06.918
596,L,2019/01/18 22:30:49.244,2019/01/18 22:30:49.244
597,G,2019/01/18 22:34:04.166,2019/01/18 22:34:04.166
598,E,2019/01/18 22:34:15.306,2019/01/18 22:34:15.306
596,M,2019/01/18 22:35:39.519,2019/01/18 22:35:39.519
597,H,2019/01/18 22:39:18.483,2019/01/18 22:39:18.483
596,N,2019/01/18 22:39:43.102,2019/01/18 22:39:43.102
599,A,2019/01/18 22:40:00.000,2019/01/18 22:40:00.000
598,G,2019/01/18 22:40:26.147,2019/01/18 22:40:26.147
599,D,2019/01/18 22:44:44.413,2019/01/18 22:44:44.413
598,I,2019/01/18 22:45:11.501,2019/01/18 22:45:11.501
599,F,2019/01/18 22:49:46.047,2019/01/18 22:49:46.047
598,J,2019/01/18 22:50:29.315,2019/01/18 22:50:29.315
599,E,2019/01/18 22:54:40.316,2019/01/18 22:54:40.316
598,K,2019/01/18 22:55:37.417,2019/01/18 22:55:37.417
599,G,2019/01/18 22:59:18.316,2019/01/18 22:59:18.316
598,M,2019/01/18 22:59:50.256,2019/01/18 22:59:50.256
600,A,2019/01/18 23:00:00.000,2019/01/18 23:00:00.000
599,I,2019/01/18 23:03:35.025,2019/01/18 23:03:35.025
600,D,2019/01/18 23:04:35.226,2019/01/18 23:04:35.226
598,N,2019/01/18 23:04:58.622,2019/01/18 23:04:58.622
599,J,2019/01/18 23:07:47.890,2019/01/18 23:07:47.890
600,F,2019/01/18 23:09:39.243,2019/01/18 23:09:39.243
599,L,2019/01/18 23:13:35.630,2019/01/18 23:13:35.630
600,E,2019/01/18 23:15:07.352,2019/01/18 23:15:07.352
599,M,2019/01/18 23:18:41.569,2019/01/18 23:18:41.569
600,G,2019/01/18 23:19:50.558,2019/01/18 23:19:50.558
601,A,2019/01/18 23:20:00.000,2019/01/18 23:20:00.000
599,N,2019/01/18 23:23:10.474,2019/01/18 23:23:10.474
600,H,2019/01/18 23:24:25.079,2019/01/18 23:24:25.079
601,B,2019/01/18 23:25:13.942,2019/01/18 23:25:13.942
601,C,2019/01/18 23:30:25.393,2019/01/18 23:30:25.393
601,A,2019/01/18 23:35:24.719,2019/01/18 23:35:24.719
602,A,2019/01/18 23:40:00.000,2019/01/18 23:40:00.000
601,D,2019/01/18 23:40:13.955,2019/01/18 23:40:13.955
602,D,2019/01/18 23:45:33.094,2019/01/18 23:45:33.094
601,F,2019/01/18 23:45:48.666,2019/01/18 23:45:48.666
601,E,2019/01/18 23:50:26.147,2019/01/18 23:50:26.147
602,F,2019/01/18 23:51:00.470,2019/01/18 23:51:00.470
601,G,2019/01/18 23:56:10.286,2019/01/18 23:56:10.286
602,E,2019/01/18 23:56:23.472,2019/01/18 23:56:23.472
603,A,2019/01/19 00:00:00.000,2019/01/19 00:00:00.000
601,I,2019/01/19 00:00:33.501,2019/01/19 00:00:33.501
602,G,2019/01/19 00:02:34.424,2019/01/19 00:02:34.424
603,D,2019/01/19 00:04:54.152,2019/01/19 00:04:54.152
601,J,2019/01/19 00:06:27.191,2019/01/19 00:06:27.191
602,I,2019/01/19 00:07:58.613,2019/01/19 00:07:58.613
603,F,2019/01/19 00:10:21.935,2019/01/19 00:10:21.935
601,K,2019/01/19 00:11:17.941,2019/01/19 00:11:17.941
602,J,2019/01/19 00:12:57.240,2019/01/19 00:12:57.240
603,E,2019/01/19 00:15:14.864,2019/01/19 00:15:14.864
601,M,2019/01/19 00:16:01.377,2019/01/19 00:16:01.377
602,K,2019/01/19 00:17:29.605,2019/01/19 00:17:29.605
603,G,2019/01/19 00:19:39.531,2019/01/19 00:19:39.531
604,A,2019/01/19 00:20:00.000,2019/01/19 00:20:00.000
601,O,2019/01/19 00:21:52.017,2019/01/19 00:21:52.017
602,M,2019/01/19 00:22:28.621,2019/01/19 00:22:28.621
603,H,2019/01/19 00:25:00.300,2019/01/19 00:25:00.300
604,B,2019/01/19 00:25:02.390,2019/01/19 00:25:02.390
602,O,2019/01/19 00:28:14.869,2019/01/19 00:28:14.869
604,C,2019/01/19 00:29:36.360,2019/01/19 00:29:36.360
604,A,2019/01/19 00:34:44.536,2019/01/19 00:34:44.536
605,A,2019/01/19 00:40:00.000,2019/01/19 00:40:00.000
604,B,2019/01/19 00:40:41.193,2019/01/19 00:40:41.193
605,B,2019/01/19 00:44:39.864,2019/01/19 00:44:39.864
604,C,2019/01/19 00:45:45.477,2019/01/19 00:45:45.477
605,C,2019/01/19 00:49:13.466,2019/01/19 00:49:13.466
604,A,2019/01/19 00:50:20.848,2019/01/19 00:50:20.848
605,A,2019/01/19 00:54:47.406,2019/01/19 00:54:47.406
604,D,2019/01/19 00:55:51.418,2019/01/19 00:55:51.418
605,B,2019/01/19 00:59:50.855,2019/01/19 00:59:50.855
606,A,2019/01/19 01:00:00.000,2019/01/19 01:00:00.000
604,F,2019/01/19 01:00:53.337,2019/01/19 01:00:53.337
606,D,2019/01/19 01:04:07.869,2019/01/19 01:04:07.869
605,C,2019/01/19 01:05:24.301,2019/01/19 01:05:24.301
604,E,2019/01/19 01:06:11.046,2019/01/19 01:06:11.046
606,F,2019/01/19 01:07:45.133,2019/01/19 01:07:45.133
604,G,2019/01/19 01:10:20.318,2019/01/19 01:10:20.318
605,A,2019/01/19 01:10:23.751,2019/01/19 01:10:23.751
606,E,2019/01/19 01:12:18.590,2019/01/19 01:12:18.590
605,D,2019/01/19 01:15:04.349,2019/01/19 01:15:04.349
604,I,2019/01/19 01:15:30.798,2019/01/19 01:15:30.798
606,G,2019/01/19 01:16:56.260,2019/01/19 01:16:56.260
607,A,2019/01/19 01:20:00.000,2019/01/19 01:20:00.000
605,F,2019/01/19 01:20:56.829,2019/01/19 01:20:56.829
604,J,2019/01/19 01:21:13.376,2019/01/19 01:21:13.376
606,I,2019/01/19 01:21:27.214,2019/01/19 01:21:27.214
607,D,2019/01/19 01:25:36.043,2019/01/19 01:25:36.043
604,K,2019/01/19 01:25:43.055,2019/01/19 01:25:43.055
605,E,2019/01/19 01:26:00.961,2019/01/19 01:26:00.961
606,J,2019/01/19 01:26:28.913,2019/01/19 01:26:28.913
607,F,2019/01/19 01:30:42.216,2019/01/19 01:30:42.216
606,K,2019/01/19 01:30:58.722,2019/01/19 01:30:58.722
604,M,2019/01/19 01:31:15.702,2019/01/19 01:31:15.702
605,G,2019/01/19 01:31:42.779,2019/01/19 01:31:42.779
607,E,2019/01/19 01:35:24.731,2019/01/19 01:35:24.731
606,M,2019/01/19 01:36:07.781,2019/01/19 01:36:07.781
605,H,2019/01/19 01:36:46.156,2019/01/19 01:36:46.156
604,O,2019/01/19 01:36:50.932,2019/01/19 01:36:50.932
607,G,2019/01/19 01:39:59.707,2019/01/19 01:39:59.707
608,A,2019/01/19 01:40:00.000,2019/01/19 01:40:00.000
606,N,2019/01/19 01:40:28.730,2019/01/19 01:40:28.730
608,D,2019/01/19 01:45:24.660,2019/01/19 01:45:24.660
607,I,2019/01/19 01:46:34.069,2019/01/19 01:46:34.069
608,F,2019/01/19 01:49:55.246,2019/01/19 01:49:55.246
607,J,2019/01/19 01:50:46.639,2019/01/19 01:50:46.639
608,E,2019/01/19 01:54:34.745,2019/01/19 01:54:34.745
607,K,2019/01/19 01:55:13.605,2019/01/19 01:55:13.605
609,A,2019/01/19 02:00:00.000,2019/01/19 02:00:00.000
608,G,2019/01/19 02:00:02.878,2019/01/19 02:00:02.878
607,M,2019/01/19 02:00:36.705,2019/01/19 02:00:36.705
609,D,2019/01/19 02:04:26.264,2019/01/19 02:04:26.264
608,I,2019/01/19 02:04:42.487,2019/01/19 02:04:42.487
607,O,2019/01/19 02:05:29.722,2019/01/19 02:05:29.722
609,F,2019/01/19 02:10:08.303,2019/01/19 02:10:08.303
608,J,2019/01/19 02:10:09.354,2019/01/19 02:10:09.354
609,E,2019/01/19 02:15:34.453,2019/01/19 02:15:34.453
608,K,2019/01/19 02:15:45.824,2019/01/19 02:15:45.824
608,M,2019/01/19 02:19:39.994,2019/01/19 02:19:39.994
610,A,2019/01/19 02:20:00.000,2019/01/19 02:20:00.000
609,G,2019/01/19 02:20:24.373,2019/01/19 02:20:24.373
608,N,2019/01/19 02:24:37.597,2019/01/19 02:24:37.597
610,D,2019/01/19 02:25:43.682,2019/01/19 02:25:43.682
609,H,2019/01/19 02:26:06.626,2019/01/19 02:26:06.626
610,F,2019/01/19 02:30:09.102,2019/01/19 02:30:09.102
610,E,2019/01/19 02:34:34.237,2019/01/19 02:34:34.237
610,G,2019/01/19 02:39:21.195,2019/01/19 02:39:21.195
611,A,2019/01/19 02:40:00.000,2019/01/19 02:40:00.000
611,D,2019/01/19 02:44:49.418,2019/01/19 02:44:49.418
610,I,2019/01/19 02:45:25.480,2019/01/19 02:45:25.480
610,J,2019/01/19 02:49:56.561,2019/01/19 02:49:56.561
611,F,2019/01/19 02:50:00.824,2019/01/19 02:50:00.824
610,L,2019/01/19 02:54:30.047,2019/01/19 02:54:30.047
611,E,2019/01/19 02:55:09.748,2019/01/19 02:55:09.748
610,M,2019/01/19 02:59:47.472,2019/01/19 02:59:47.472
611,G,2019/01/19 02:59:55.526,2019/01/19 02:59:55.526
612,A,2019/01/19 03:00:00.000,2019/01/19 03:00:00.000
610,O,2019/01/19 03:04:25.480,2019/01/19 03:04:25.480
612,B,2019/01/19 03:05:06.836,2019/01/19 03:05:06.836
611,H,2019/01/19 03:05:20.744,2019/01/19 03:05:20.744
612,C,2019/01/19 03:09:22.720,2019/01/19 03:09:22.720
612,A,2019/01/19 03:14:17.177,2019/01/19 03:14:17.177
612,B,2019/01/19 03:19:25.615,2019/01/19 03:19:25.615
613,A,2019/01/19 03:20:00.000,2019/01/19 03:20:00.000
612,C,2019/01/19 03:24:49.343,2019/01/19 03:24:49.343
613,B,2019/01/19 03:25:32.225,2019/01/19 03:25:32.225
612,A,2019/01/19 03:29:35.343,2019/01/19 03:29:35.343
613,C,2019/01/19 03:30:52.787,2019/01/19 03:30:52.787
612,B,2019/01/19 03:34:32.882,2019/01/19 03:34:32.882
613,A,2019/01/19 03:35:54.192,2019/01/19 03:35:54.192
612,C,2019/01/19 03:39:16.741,2019/01/19 03:39:16.741
614,A,2019/01/19 03:40:00.000,2019/01/19 03:40:00.000
613,B,2019/01/19 03:40:19.750,2019/01/19 03:40:19.750
612,A,2019/01/19 03:43:39.748,2019/01/19 03:43:39.748
613,C,2019/01/19 03:44:50.286,2019/01/19 03:44:50.286
614,D,2019/01/19 03:45:54.011,2019/01/19 03:45:54.011
612,D,2019/01/19 03:48:27.265,2019/01/19 03:48:27.265
613,A,2019/01/19 03:50:01.590,2019/01/19 03:50:01.590
614,F,2019/01/19 03:50:11.413,2019/01/19 03:50:11.413
612,F,2019/01/19 03:53:27.304,2019/01/19 03:53:27.304
614,E,2019/01/19 03:55:11.512,2019/01/19 03:55:11.512
613,B,2019/01/19 03:56:43.114,2019/01/19 03:56:43.114
612,E,2019/01/19 03:58:48.414,2019/01/19 03:58:48.414
615,A,2019/01/19 04:00:00.000,2019/01/19 04:00:00.000
614,G,2019/01/19 04:00:51.005,2019/01/19 04:00:51.005
613,C,2019/01/19 04:01:29.240,2019/01/19 04:01:29.240
612,G,2019/01/19 04:03:55.467,2019/01/19 04:03:55.467
615,D,2019/01/19 04:04:23.724,2019/01/19 04:04:23.724
613,A,2019/01/19 04:05:48.832,2019/01/19 04:05:48.832
614,H,2019/01/19 04:05:51.912,2019/01/19 04:05:51.912
612,I,2019/01/19 04:09:42.966,2019/01/19 04:09:42.966
615,F,2019/01/19 04:10:27.195,2019/01/19 04:10:27.195
613,B,2019/01/19 04:10:58.678,2019/01/19 04:10:58.678
612,J,2019/01/19 04:14:11.025,2019/01/19 04:14:11.025
615,E,2019/01/19 04:15:49.649,2019/01/19 04:15:49.649
613,C,2019/01/19 04:16:48.583,2019/01/19 04:16:48.583
612,L,2019/01/19 04:18:48.479,2019/01/19 04:18:48.479
616,A,2019/01/19 04:20:00.000,2019/01/19 04:20:00.000
615,G,2019/01/19 04:21:22.488,2019/01/19 04:21:22.488
613,A,2019/01/19 04:21:33.238,2019/01/19 04:21:33.238
612,M,2019/01/19 04:23:35.054,2019/01/19 04:23:35.054
616,D,2019/01/19 04:24:43.619,2019/01/19 04:24:43.619
613,B,2019/01/19 04:25:43.951,2019/01/19 04:25:43.951
615,H,2019/01/19 04:25:55.472,2019/01/19 04:25:55.472
612,N,2019/01/19 04:27:41.336,2019/01/19 04:27:41.336
616,F,2019/01/19 04:30:08.330,2019/01/19 04:30:08.330
613,C,2019/01/19 04:30:47.621,2019/01/19 04:30:47.621
616,E,2019/01/19 04:35:00.155,2019/01/19 04:35:00.155
613,A,2019/01/19 04:35:45.573,2019/01/19 04:35:45.573
617,A,2019/01/19 04:40:00.000,2019/01/19 04:40:00.000
616,G,2019/01/19 04:40:17.976,2019/01/19 04:40:17.976
613,D,2019/01/19 04:40:59.215,2019/01/19 04:40:59.215
616,I,2019/01/19 04:44:31.817,2019/01/19 04:44:31.817
617,D,2019/01/19 04:45:41.472,2019/01/19 04:45:41.472
613,F,2019/01/19 04:45:52.928,2019/01/19 04:45:52.928
616,J,2019/01/19 04:49:28.742,2019/01/19 04:49:28.742
613,E,2019/01/19 04:50:16.232,2019/01/19 04:50:16.232
617,F,2019/01/19 04:51:41.127,2019/01/19 04:51:41.127
616,K,2019/01/19 04:54:46.159,2019/01/19 04:54:46.159
613,G,2019/01/19 04:56:21.230,2019/01/19 04:56:21.230
617,E,2019/01/19 04:56:27.355,2019/01/19 04:56:27.355
618,A,2019/01/19 05:00:00.000,2019/01/19 05:00:00.000
616,M,2019/01/19 05:00:19.004,2019/01/19 05:00:19.004
613,H,2019/01/19 05:00:59.562,2019/01/19 05:00:59.562
617,G,2019/01/19 05:01:00.788,2019/01/19 05:01:00.788
616,N,2019/01/19 05:05:06.308,2019/01/19 05:05:06.308
618,D,2019/01/19 05:05:35.485,2019/01/19 05:05:35.485
617,I,2019/01/19 05:06:14.027,2019/01/19 05:06:14.027
618,F,2019/01/19 05:09:59.468,2019/01/19 05:09:59.468
617,J,2019/01/19 05:11:14.552,2019/01/19 05:11:14.552
618,E,2019/01/19 05:14:52.320,2019/01/19 05:14:52.320
617,K,2019/01/19 05:17:30.026,2019/01/19 05:17:30.026
619,A,2019/01/19 05:20:00.000,2019/01/19 05:20:00.000
618,G,2019/01/19 05:20:03.796,2019/01/19 05:20:03.796
617,M,2019/01/19 05:22:20.739,2019/01/19 05:22:20.739
618,I,2019/01/19 05:24:43.353,2019/01/19 05:24:43.353
619,B,2019/01/19 05:24:51.641,2019/01/19 05:24:51.641
617,O,2019/01/19 05:27:07.092,2019/01/19 05:27:07.092
618,J,2019/01/19 05:28:17.817,2019/01/19 05:28:17.817
619,C,2019/01/19 05:29:38.611,2019/01/19 05:29:38.611
618,K,2019/01/19 05:33:35.564,2019/01/19 05:33:35.564
619,A,2019/01/19 05:35:03.738,2019/01/19 05:35:03.738
618,M,2019/01/19 05:38:28.028,2019/01/19 05:38:28.028
619,B,2019/01/19 05:39:48.610,2019/01/19 05:39:48.610
620,A,2019/01/19 05:40:00.000,2019/01/19 05:40:00.000
619,C,2019/01/19 05:43:32.700,2019/01/19 05:43:32.700
620,D,2019/01/19 05:44:45.042,2019/01/19 05:44:45.042
618,O,2019/01/19 05:44:57.903,2019/01/19 05:44:57.903
619,A,2019/01/19 05:48:46.173,2019/01/19 05:48:46.173
620,F,2019/01/19 05:49:37.838,2019/01/19 05:49:37.838
619,B,2019/01/19 05:53:33.777,2019/01/19 05:53:33.777
620,E,2019/01/19 05:54:39.355,2019/01/19 05:54:39.355
619,C,2019/01/19 05:57:50.339,2019/01/19 05:57:50.339
620,G,2019/01/19 05:59:46.378,2019/01/19 05:59:46.378
621,A,2019/01/19 06:00:00.000,2019/01/19 06:00:00.000
619,A,2019/01/19 06:02:59.483,2019/01/19 06:02:59.483
620,I,2019/01/19 06:04:40.708,2019/01/19 06:04:40.708
621,D,2019/01/19 06:05:21.363,2019/01/19 06:05:21.363
619,D,2019/01/19 06:07:34.388,2019/01/19 06:07:34.388
620,J,2019/01/19 06:09:14.559,2019/01/19 06:09:14.559
621,F,2019/01/19 06:10:32.859,2019/01/19 06:10:32.859
619,F,2019/01/19 06:12:58.294,2019/01/19 06:12:58.294
620,K,2019/01/19 06:14:15.913,2019/01/19 06:14:15.913
621,E,2019/01/19 06:15:27.449,2019/01/19 06:15:27.449
619,E,2019/01/19 06:17:58.306,2019/01/19 06:17:58.306
620,M,2019/01/19 06:18:48.180,2019/01/19 06:18:48.180
622,A,2019/01/19 06:20:00.000,2019/01/19 06:20:00.000
621,G,2019/01/19 06:20:49.138,2019/01/19 06:20:49.138
619,G,2019/01/19 06:22:45.539,2019/01/19 06:22:45.539
620,N,2019/01/19 06:24:48.239,2019/01/19 06:24:48.239
621,I,2019/01/19 06:25:48.474,2019/01/19 06:25:48.474
622,D,2019/01/19 06:26:01.905,2019/01/19 06:26:01.905
619,I,2019/01/19 06:28:18.797,2019/01/19 06:28:18.797
622,F,2019/01/19 06:30:48.728,2019/01/19 06:30:48.728
621,J,2019/01/19 06:31:14.186,2019/01/19 06:31:14.186
619,J,2019/01/19 06:32:46.792,2019/01/19 06:32:46.792
622,E,2019/01/19 06:36:19.069,2019/01/19 06:36:19.069
621,K,2019/01/19 06:37:28.058,2019/01/19 06:37:28.058
619,L,2019/01/19 06:38:10.674,2019/01/19 06:38:10.674
623,A,2019/01/19 06:40:00.000,2019/01/19 06:40:00.000
622,G,2019/01/19 06:42:01.193,2019/01/19 06:42:01.193
619,M,2019/01/19 06:43:26.392,2019/01/19 06:43:26.392
